peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_27,31.73760720090011,346.75353636024295,31.465780472559068,31.994740592574068,72.0,262.6959078305389,255.60536073047925,3.9994239994429344,60.46147240441477,76.4
peak_28,33.75059432429053,372.08021339215856,33.397954244280534,34.10323440430054,96.0,279.4093513342811,276.0839865658718,3.356566537798549,89.6564097197587,93.4
peak_29,34.77178122265283,247.69036913025323,34.705661207650955,34.845247905988245,19.0,154.68154605368744,148.17782237622302,4.5010625706696805,9.479933779526222,30.6
peak_30,35.704808101012624,292.9563177115916,35.60195474434304,35.80031478934867,27.0,200.9656543616045,195.87594016346142,4.749946830059188,18.25816403727236,43.5
peak_31,36.39539492436554,96.92302809655827,36.2998882360295,36.49090161270159,26.0,5.715,5.715,0.77,0.039,3.3
peak_32,37.600248531066384,260.9884473200593,37.54882185273159,37.651675209401176,14.0,169.86461419076014,166.2978405677782,3.6937272220810913,7.971931112765431,26.5
peak_33,38.27614201775221,95.82036162789878,38.18063532941618,38.37164870608826,26.0,4.044,4.044,0.0,0.014,3.3
peak_34,39.28998224778097,389.2622855073529,39.01815551943993,39.576502312789096,76.0,293.4992275714007,288.4723112842054,3.8411675059225097,70.53669408489483,84.5
peak_35,40.91359594949368,296.9148930790851,40.82543592949119,41.00910263782973,25.0,185.30809667533273,178.9493206923514,4.015741692727347,15.084015873525894,35.9
peak_36,42.22864958119765,348.6772821772037,41.97151618952369,42.4857829728716,70.0,229.82337237277522,219.08767346107,4.067450755116551,52.17217979066566,68.8
peak_37,44.40326340792599,404.30762658051594,44.33714339292411,44.46203675459432,17.0,266.07975043880157,260.69753293666497,4.025387670700208,14.182195327719155,43.6
peak_38,44.60162345293161,375.52849995835936,44.54285010626328,44.66774346793349,17.0,235.1813973361867,224.46901792973267,2.4274490796885253,12.748473742354536,30.7
peak_39,46.01218377297162,464.41721906827485,45.75505038129766,46.27666383297912,71.0,313.87688101793185,304.7420113661044,3.804281080125732,73.53713126817587,86.2
peak_40,47.224384048006,170.14739116534474,47.12887735966996,47.31989073634204,26.0,11.811,11.811,0.0,0.0,3.3
peak_41,47.99578422302788,492.7295237863618,47.82681085135642,48.15006425803225,44.0,327.9167417625728,325.63622285998105,4.453462368367512,45.16978414283686,73.2
peak_42,49.3916512064008,311.12514714927966,49.32553119139892,49.45777122140267,18.0,135.2415267088319,132.04519608659822,4.941854922887688,8.081771315961127,29.8
peak_43,51.39729166145768,446.64919557080293,51.30913164145518,51.47810501312664,23.0,265.10326634198833,260.32553428003735,4.479721191480967,19.789097386863137,49.6
peak_44,52.20542517814727,196.68958452243646,52.10991848981122,52.30093186648331,26.0,12.351,12.351,0.145,0.013,3.3
peak_45,53.1972254031754,436.9898536986717,52.91070533816727,53.46905213151644,76.0,246.06299718925771,236.23100817636495,3.95968800537798,57.27977463809263,74.1
peak_46,54.44615901987749,487.2189145276201,54.29922565320665,54.59309238654832,40.0,288.8772190322506,286.5037709568061,4.132044284409599,38.15659496967382,62.9
peak_47,55.34245255656957,577.0770518432535,55.19551918989873,55.48203925490686,39.0,379.33232607182686,379.35170923897107,4.414949255496336,50.17481204686614,79.9
peak_48,56.56199949993749,445.1154811215839,56.495879484935614,56.620772846605824,17.0,249.9451384102375,245.57636179995447,6.725926356582666,13.982118549799095,55.2
peak_49,57.04687960995124,195.91326987921317,56.9513729216152,57.142386298287285,26.0,1.402,1.402,0.0,0.0,3.3
peak_50,57.97255981997749,546.964268003324,57.82562645330666,58.11214651831479,39.0,352.8693854201754,351.9870977965042,4.278825319980184,46.38434335889278,74.5
