peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_26,28.3047550943868,0.0,28.16791798974872,28.44159219902488,40.0,0.0,0.0,0.0,0.0,5.6
peak_27,29.057359169896237,173.9862240208595,28.9889406175772,29.132619577447183,21.0,173.9749787707602,173.9749787707602,4.593179291819537,10.185362631085585,24.2
peak_28,30.603618452306538,285.5812967954945,30.412046505813226,30.79519039879985,56.0,285.5784234472471,285.5784234472471,3.8532829146532377,43.84389101263892,62.4
peak_29,31.075706463307913,193.55127939374535,30.993604200525066,31.15096687085886,23.0,193.54000994053996,193.539994355284,5.229535423975579,12.031179864355632,33.2
peak_30,32.13619402425303,322.7659326567874,31.800943117889737,32.47828678584823,99.0,322.7649086404748,322.7649086404748,3.940908394372144,87.64871086906734,95.9
peak_31,33.306151268908614,166.8705395932371,33.18299787473434,33.42930466308289,36.0,166.86633126416712,166.86633126416712,4.02092678991692,16.176173662615955,25.1
peak_32,34.59242005250656,381.6408833632992,34.40084810601325,34.79083385423178,57.0,381.6371859503194,381.6371859503194,3.7886074027743035,58.72776176884387,86.6
peak_33,35.324498562320294,0.0,35.18766145768221,35.46133566695837,40.0,0.0,0.0,0.0,0.0,5.6
peak_34,37.89019427428428,268.39242980974427,37.41810626328291,38.36228228528566,138.0,268.39201356209463,268.39201356209463,2.8929756063281844,100.97037978767354,92.8
peak_35,38.895946993374174,171.7071000203063,38.80016102012752,38.99173296662083,28.0,171.70016465597362,171.70016465412806,4.886715478864823,12.898613470921916,28.2
peak_36,40.03169496187024,352.30740191774606,39.840123015376925,40.22326690836355,56.0,352.30386832171837,352.30386832171837,3.8594522898280728,54.028514524486035,79.3
peak_37,41.55742867858483,279.02936791007073,41.22901962745343,41.885837729716215,96.0,279.0284562745579,279.0284562745579,3.8454582942674733,73.17531928961749,80.9
peak_38,42.481079134891864,335.4236943154163,42.3716094511814,42.583706963370425,31.0,335.4123582316888,335.4123582316888,4.262638557244826,27.776495898365965,63.3
peak_39,43.219999499937494,238.88071035344322,43.151580947618456,43.295259907488436,21.0,238.86393873412842,238.86393873412842,3.709955103650305,13.489536791289353,33.1
peak_40,43.45946443305413,267.7215956363362,43.38420402550319,43.527882985373175,21.0,267.7031159715866,267.7031159715866,4.4799298757661425,15.282904967166631,44.2
peak_41,43.95891986498312,0.0,43.82208276034505,44.095756969621206,40.0,0.0,0.0,0.0,0.0,5.6
peak_42,45.44360245030629,260.6346740672817,44.978356294536816,45.91569046130766,137.0,260.63427781919324,260.63427781919324,3.8380676952285624,97.89578716599931,95.7
peak_43,47.243010376297036,358.97339076979733,47.13354069258657,47.3524800600075,32.0,358.9614816983047,358.9614816983047,3.96978265842854,29.93379733142377,67.2
peak_44,47.81772621577697,0.0,47.680889111138896,47.954563320415055,40.0,0.0,0.0,0.0,0.0,5.6
peak_45,49.0629438679835,279.8232590528116,48.72769296162021,49.405036629578696,99.0,279.8223748627244,279.8223748627244,3.966277692497519,76.00853894613525,83.5
peak_46,51.18391898987374,251.12632617713516,50.855509938742344,51.51232804100513,96.0,251.12550232522676,251.12550232522676,3.8507744659351193,65.80744894372717,72.8
peak_47,52.14177872234029,0.0,52.004941617702215,52.278615826978374,40.0,0.0,0.0,0.0,0.0,5.6
peak_48,52.96964320540068,264.1712629386141,52.860173521690214,53.07227103387924,31.0,264.1623444620993,264.1623444620993,4.506904014673617,21.892354791017063,48.4
