peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_23,24.782929866233278,149.39293134075115,24.65126140767596,24.907283410426302,35.0,148.01610053123375,148.01610053123375,4.316374045412556,14.840647470699425,26.9
peak_24,26.17276359544943,247.9403945667742,26.09229953744218,26.253227653456683,22.0,242.29033433144284,242.29033433144284,5.762315208297084,15.313735301383545,48.3
peak_25,28.162420302537818,350.0373829221221,27.96491761470184,28.359922990373796,54.0,348.7204355130373,348.7204355130373,4.319054500339879,54.46372546358963,80.5
peak_26,29.800961120140016,282.782091957389,29.610773346668335,29.998463807975998,53.0,281.74244256955217,281.74244256955217,4.102581359489413,43.75641835425224,63.6
peak_27,30.56902712839105,151.79932444478737,30.466618327290913,30.671435929491185,28.0,149.6100758526254,149.6100758526254,5.08650584150903,11.891454744210014,28.6
peak_28,31.578485310663833,160.23169469124758,31.439501937742218,31.717468683585448,38.0,159.0912671620372,159.0912671620372,4.264151510056252,17.670436511545894,30.3
peak_29,32.982948868608574,295.01384958862366,32.63914789348669,33.31943492936617,93.0,294.6519344606688,294.6519344606688,3.9631556487799062,80.36818102639094,87.8
peak_30,34.63611951493937,134.46690298414282,34.504451056382045,34.760473059132394,35.0,133.22719672549928,133.22719672549928,4.386573952013226,13.364621700846598,24.2
peak_31,36.01132341542693,252.4999191370526,35.543168896112014,36.48679284910614,129.0,252.34352252771413,252.34352252771413,3.7789719530087633,95.10165997815236,93.6
peak_32,38.249687210901364,255.7969550747408,38.16922315289411,38.322836354544314,21.0,249.58340597787208,249.58340597787208,4.0860566947248484,15.271113803075396,40.0
peak_33,38.76173121640205,0.0,38.63737767220903,38.886084760595075,34.0,0.0,0.0,0.0,0.0,2.5
peak_34,41.09518889861233,278.3278934974457,40.76601775221903,41.42436004500563,90.0,277.9732504371797,277.9732504371797,4.141350321970059,73.11191371621724,82.6
peak_35,43.2677184648081,260.33770587767464,42.79956394549318,43.73587298412301,128.0,260.18350197647595,260.18350197647595,3.8491416466811077,97.87007498170485,96.0
peak_36,45.133021627703464,233.84629001995637,44.803850481310164,45.46219277409676,90.0,233.54752255855078,233.54752255855078,2.258849514390264,61.415079161499634,60.5
peak_37,45.9010876359545,191.15814580802623,45.820623577947245,45.97423677959745,21.0,186.8521544000238,186.8521544000238,7.095251865038476,11.78906805615993,44.4
peak_38,46.96175021877735,168.04211182160608,46.85934141767721,47.064159019877486,28.0,165.61969139578002,165.61969139578002,5.156276918961321,13.166296452945538,32.3
peak_39,48.322324290536315,172.51499722085092,48.1833409176147,48.46130766345793,38.0,171.30711321565906,171.30711321565906,4.8687201727962695,19.00581158542697,36.2
peak_40,49.79262207775972,259.39020596540723,49.68289836229528,49.90234579322415,30.0,256.2244939521011,256.2244939521011,4.657754954753029,22.153357797328784,49.0
peak_41,50.34124065508188,0.0,50.21688711088886,50.46559419927491,34.0,0.0,0.0,0.0,0.0,2.5
peak_42,51.131251406425804,293.72441013649853,51.01421277659708,51.24097512189024,31.0,290.14511611756205,290.14511611756205,4.777076729155672,25.255382308548164,56.9
peak_43,51.870057757219655,378.02909565789497,51.67255506938367,52.06024553069134,53.0,376.6133378850837,376.6133378850837,4.576170122731311,58.550179002693724,87.9
peak_44,52.53571496437055,224.0934396636799,52.46256582072759,52.6161790223778,21.0,218.68252507826827,218.68252507826827,5.552301593181551,13.410825762095033,42.1
peak_45,53.01118439804976,0.0,52.88683085385673,53.13553794224278,34.0,0.0,0.0,0.0,0.0,2.5
peak_46,53.815824978122265,328.2638898261271,53.69878634829354,53.9255486935867,31.0,324.2650625974574,324.2650625974574,4.794744483992957,28.23060485079341,64.0
peak_47,55.10324990623828,132.81627997167996,55.00084110513814,55.205658707338415,28.0,130.9005250364217,130.9005248646794,4.972925990532842,10.40470787083813,24.2
peak_48,55.54214476809601,164.2600222879738,55.410476309538694,55.666498312289036,35.0,162.74881273927483,162.74881273927483,4.514272917088574,16.325197185872064,31.1
peak_49,56.273636204525566,219.775676260921,56.193172146518314,56.35410026253282,22.0,214.79340384949353,214.79340384949353,6.4672008997920605,13.603565464228621,46.8
peak_50,57.253834729341165,271.92731631679925,56.78568021002625,57.72930416302038,129.0,271.760516844824,271.760516844824,2.2830902107649034,102.42242379082654,91.2
