peak_id,apex_time,apex_signal,start_time,end_time,width_samples,height,prominence,snr,peak_area,confidence_percent
peak_29,29.67313164145518,357.9693724853274,29.423908488561068,29.92754694336792,97.0,314.4406354705525,309.8713532635409,2.6011389013158808,71.74594734347251,76.4
peak_30,30.94001600200025,322.4903783508141,30.633679209901235,31.20481560195024,110.0,262.6719943341185,252.62428554093052,3.8532678113298906,60.691619512094846,72.6
peak_31,32.09267308413551,373.9694060594421,32.019982997874735,32.1653631703963,28.0,295.20121107189755,287.81502699738485,3.7107020565245965,19.16913052303092,46.9
peak_32,32.78322890361295,460.4068432891847,32.70534666833354,32.86630328791099,31.0,376.2400073837555,376.35653445605675,4.413405949403946,26.07284811098781,66.4
peak_33,34.53817527190898,364.2750548086697,34.17472484060507,34.865280660082504,133.0,260.9894161357972,249.41171150707046,3.6058553947081076,80.41108331393343,82.2
peak_34,36.72407000875109,447.8807107967219,36.46965470683836,36.99406175771971,101.0,337.8300184753918,324.5843276800248,3.5981981839161206,79.3542198037571,87.4
peak_35,37.86115064383048,466.79482383175304,37.77807625953244,37.944225028128514,32.0,343.9882422177663,344.04840937597993,4.554987989779674,23.81437433022898,61.5
peak_36,38.49978497312164,456.95072041005375,38.44786348293536,38.54651431428928,19.0,331.89624282106087,319.47767698874577,5.836762699211908,14.508934616409388,58.9
peak_37,39.05534491811476,287.3093712374133,38.972270533816726,39.14361145143143,33.0,174.25092102085318,165.26672347402655,3.8557538684264783,13.356501427212375,27.5
peak_38,40.19761770221277,287.5062410745637,40.10935116889611,40.275499937492185,32.0,184.87926232067548,176.31824313261993,4.281309213726846,13.505840715891358,31.0
peak_39,40.96605575696962,307.35476194284126,40.919326415801976,41.01278509813727,18.0,204.85025744210907,200.5027765472429,3.6130687903931915,8.832236302103224,27.0
